stt,material,material_description,dvt,ton_dau_ky,nhap_trong_ky,xuat_tra_lai,chuyen_mdsd,xuat_sx,xuat_khac,ton_cuoi_ky,ghi_chu
185,008497-A,固定片;平衡;;SPC;101.5x31x50x6.0T;;GM11;76.2,EA,0.0,1240.0,0.0,0.0,140.0,0.0,1100.0,
186,008504-A,固定片;平衡;;SPC;102.1x31x50x6.0T;;GM02;89,EA,0.0,400.0,0.0,0.0,80.0,0.0,320.0,
187,008522-C,墊圈;轉軸;Φ26.5;SS41;鍍鉻;,EA,0.0,3072.0,0.0,0.0,644.0,0.0,2428.0,
188,008523-B,墊圈;弧型;Φ10xΦ28x4.8T;SS41;鍍鉻;,EA,0.0,8248.0,0.0,0.0,1148.0,0.0,7100.0,
189,008531-H,調整片;腿墊;;SPC;81x143x157.5x8.0T;;GM01;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
190,008546-F,護蓋片;腳墊調整;;SUS304;Ø200x6.0;電解;GM01;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
191,008550-C,護蓋片;凸輪;;SUS304;;電解;GM15;,EA,0.0,757.0,0.0,0.0,397.0,0.0,360.0,chênh lệch=40.00
192,008563-B,連接片;扶手;;SPHC;100x67.2x8.0t;;GM14;,EA,0.0,170.0,0.0,0.0,103.0,0.0,67.0,
193,008565-C,連接片;腳墊調整;;SPC;8.0t;;GM01;,EA,0.0,340.0,0.0,0.0,40.0,0.0,300.0,
194,008569-A,止檔片;滑輪支撐片;;橡膠;20x20x3t;;MS21;,EA,0.0,2187.0,0.0,0.0,200.0,0.0,1987.0,
195,008864-A,螺絲;圓頭;Φ2.9x1.06Px7L;高低牙;十字;1022;鍍黑鋅;;;,EA,0.0,70154.0,0.0,0.0,41598.0,0.0,28556.0,
196,009076-C2,套管;貼地桿;;SS41;;EP34;φ25.4x32L;,EA,0.0,3184.0,0.0,0.0,3127.0,0.0,57.0,chênh lệch=2993.00
197,009247-A,轉軸;;;S45C;鍍鉻;MS51;Φ10x25L;,EA,0.0,2328.0,0.0,0.0,510.0,0.0,1818.0,
198,009248-A,轉軸;鋼索;SCM21;φ35x66L;MS51;,EA,0.0,510.0,0.0,0.0,60.0,0.0,450.0,
199,009250-A,雙手握把;左;;;;MS52;市購品,EA,0.0,370.0,0.0,0.0,62.0,0.0,308.0,
200,009251-A,握把;右;雙手;;;MS53;市購品,EA,0.0,470.0,0.0,0.0,62.0,0.0,408.0,
201,009255-B,墊圈;轉軸;Φ50X5L;SS41;;鋼索輪,EA,0.0,1050.0,0.0,0.0,100.0,0.0,950.0,
202,009256-A,墊圈;轉軸;;SS41;,EA,0.0,540.0,0.0,0.0,40.0,0.0,500.0,
203,009270-D,轉軸;調整墊;;SS41;;GM03;Ø32x62;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
204,009288-K,軸;拉銷;;35CrMo;;GM01;Ø16x78.5;市購品;,EA,0.0,290.0,0.0,0.0,20.0,0.0,270.0,
205,009289-F,調整軸;背墊;;45#;;GM03;Ø20x83;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
206,009349-E,固定片;腳墊;GM01,EA,0.0,610.0,0.0,0.0,60.0,0.0,550.0,
207,009355-B,止擋環;泡棉;;AL6061;噴砂;GM02;Ø41.6x10;,EA,0.0,6574.0,0.0,0.0,1582.0,0.0,4992.0,
208,009356-B,止擋環;泡棉;;AL6061;噴砂;GM03;Ø35.1x10;,EA,0.0,3268.0,0.0,0.0,1838.0,0.0,1430.0,chênh lệch=40.00
209,009358-D,墊圈;轉軸;;SS41;;,EA,0.0,340.0,0.0,0.0,115.0,0.0,225.0,
210,009360-AA,墊圈;;;;鍍鉻;握把,EA,0.0,25.0,0.0,0.0,25.0,0.0,0.0,
211,009371-E,端塞;握管;;AL-6061;噴砂/陽極處理;;GM03;,EA,0.0,2275.0,0.0,0.0,938.0,0.0,1337.0,chênh lệch=40.00
212,009372-E,護蓋-加工;握把;;;φ41.6x30;GM02;,EA,0.0,6610.0,0.0,0.0,1618.0,0.0,4992.0,
213,012819-00,磁控發電機;ψ210 CE EP MX/600系列;400W;;;JM07,EA,0.0,480.0,0.0,0.0,0.0,0.0,480.0,
214,019151-AA,緩衝塊;;;橡膠(SBR);黑色;φ22xφ50x30L;GM77;,EA,0.0,9882.0,0.0,0.0,5996.0,0.0,3886.0,chênh lệch=80.00
215,020069-00,螺絲;圓柱;M8x1.25Px12L;;六角承窩;;鍍黑鋅;耐落;G12.9;,EA,0.0,640.0,0.0,0.0,0.0,0.0,640.0,
216,020085-00,螺絲;圓柱;M8x1.25Px20.0L;;六角承窩;;鍍鉻;耐落;;,EA,0.0,3473.0,0.0,0.0,1123.0,0.0,2350.0,
217,020104-AC,螺絲;圓柱;M10x1.5Px30L;;六角承窩;;鍍鉻;;;,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
218,020122-A,螺絲;圓柱;M12X1.75PX25L;;六角承窩;;鍍鉻;;,EA,0.0,1909.0,0.0,0.0,416.0,0.0,1493.0,
219,020126-D,螺絲;止付;M8X1.25PX20L;;;;鍍鉻;;耐落;止擋,EA,0.0,170.0,0.0,0.0,96.0,0.0,74.0,
220,020132-00,螺絲;埋頭;M8X1.25PX30L;;六角承窩;;;;,EA,0.0,2617.0,0.0,0.0,471.0,0.0,2146.0,
221,020186-00,螺絲;傘頭;Φ4X30L;自攻牙;十字;;鍍鉻;尖尾;;,EA,0.0,1409.0,0.0,0.0,418.0,0.0,991.0,
222,020256-AD,螺絲;傘頭;M5X0.8PX10L;;六角承窩;;鍍鉻;;;,EA,0.0,5540.0,0.0,0.0,1788.0,0.0,3752.0,
223,020292-00,螺絲;傘頭;M8x1.25Px55L-20L;;六角承窩;G12.9;鍍鉻;;;,EA,0.0,2928.0,0.0,0.0,1411.0,0.0,1517.0,
224,020453-Z,墊圈;平;Φ20.5xΦ30x2.5t;;鍍鉻;,EA,0.0,1328.0,0.0,0.0,320.0,0.0,1008.0,
225,020465-AB,墊圈;平;Φ10.2xΦ25.0x2.0T;;鍍鉻;,EA,0.0,26252.0,0.0,0.0,16743.0,0.0,9509.0,
226,020478-00,墊圈;平;Φ10.2xΦ20.0x2.0T;;鍍黑鋅;,EA,0.0,95960.0,0.0,0.0,76508.0,0.0,19452.0,
227,020478-AC,墊圈;平;Φ10.2xΦ20.0x2.0T;;鍍鉻;,EA,0.0,20000.0,0.0,0.0,4630.0,0.0,15370.0,
228,020479-A,墊圈;平;Φ10.2xΦ22.0x2.0T;;鍍鉻;,EA,0.0,1500.0,0.0,0.0,519.0,0.0,981.0,
229,020634-00,夾;C型;;;SPHC;鍍鋅;,EA,0.0,1440.0,0.0,0.0,0.0,0.0,1440.0,
230,021068-C,保麗龍;MS52;MS52-X11C;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
231,021309-A,警告貼標;;防小孩窒息;;;;;TM108,EA,0.0,35077.0,0.0,0.0,20799.0,0.0,14278.0,
232,022400-A,彈簧銷;;Φ5x30L;;;,EA,0.0,634.0,0.0,0.0,316.0,0.0,318.0,
233,024578-A,MS20五金零件包組,EA,0.0,30.0,0.0,0.0,0.0,0.0,30.0,
234,026884-00,螺帽;焊接;M6x1.0P;SS41;;毛柸,EA,0.0,1280.0,0.0,0.0,472.0,0.0,808.0,
235,028275-AA,調整腳墊;貼地桿;;橡膠(SBR);;;EP127;,EA,0.0,2742.0,0.0,0.0,314.0,0.0,2428.0,
236,028536-A,螺帽;焊接;M8x1.25P;G10;防鏽油;毛柸,EA,0.0,7400.0,0.0,0.0,0.0,0.0,7400.0,
237,028997-A,乾燥劑;10G;隨儀錶入料;,EA,0.0,45503.0,0.0,0.0,42336.0,0.0,3167.0,Đã quy đổi; chênh lệch=35403.00
238,029145-AA,泡棉;;;EPDM+PP;;Φ24x5.0tx476L;GM01;緊配Φ31.8,EA,0.0,340.0,0.0,0.0,40.0,0.0,300.0,
239,029160-AA,端塞;;;PVC;黑色/Black C;Φ31.8x3t;GM77;,EA,0.0,1396.0,0.0,0.0,470.0,0.0,926.0,
240,029715-00,氣泡袋;230x450;TM23;TM23-X07A,EA,0.0,80.0,0.0,0.0,0.0,0.0,80.0,
241,029797-E,棧板;;3;1490x1300x125;;FW84,EA,0.0,156.0,0.0,0.0,147.0,0.0,9.0,chênh lệch=23.00
242,029869-A,塑料布;500x500,EA,0.0,1680.0,0.0,0.0,120.0,0.0,1560.0,
243,030423-00,管;正方型;STKR400;□40.0X40.0X2.0TX6000;;,EA,0.0,1575.0,0.0,0.0,1353.2,0.0,221.8,chênh lệch=152.00
244,030441-A,管;長方型;STKR400;□20.0X40.0X1.5TX6000;;,EA,0.0,1322.0,0.0,0.0,921.3589999999999,0.0,400.641,
245,030463-A,管;圓型;STK41;Φ50.8x3.0Tx5700;;,EA,0.0,208.0,0.0,0.0,68.34200000000001,0.0,139.658,
246,030464-A,管;圓型;STK400;Φ12.7x1.4Tx6000;;,EA,0.0,199.0,0.0,0.0,3.4950000000000045,0.0,195.505,
247,030486-A,管;橢圓型;STK41;Φ40.0xΦ80.0x3.0Tx5700;;,EA,0.0,32.0,0.0,0.0,23.685000000000002,0.0,8.315,
248,030487-A,管;橢圓型;SS400;Φ50.0xΦ100.0x3.0Tx5700;;,EA,0.0,144.0,0.0,0.0,63.227000000000004,0.0,80.773,
249,031200-B,連接片;拆卸;;SPC;278.5x107.5x65.0x6.0t;;MS51;,EA,0.0,440.0,0.0,0.0,40.0,0.0,400.0,
250,031203-B,連接片;穩定管;;SPC;120.0x74.1x5.0t;;MS20;,EA,0.0,120.0,0.0,0.0,0.0,0.0,120.0,
251,031206-A,連接片;拆卸;;SPC;480.0x107.5x65.0x6.0t;;MS21;,EA,0.0,310.0,0.0,0.0,20.0,0.0,290.0,
252,031210-A,固定片;連接片;下;SPC;113.0x76.0x8.0t;;MS51;,EA,0.0,610.0,0.0,0.0,60.0,0.0,550.0,
253,031211-A,固定片;滑輪;;SPC;49.5x60.0x8.0t;;MS51;,EA,0.0,340.0,0.0,0.0,40.0,0.0,300.0,
254,031215-A,支撐板;滑輪;;SPC;146.5x172.5x4.0t;;MS51;,EA,0.0,3180.0,0.0,0.0,280.0,0.0,2900.0,
255,031216-A,支撐板;鋼索輪;;SPC;182.3x120.0x26.5x4.0t;;MS51,EA,0.0,60.0,0.0,0.0,60.0,0.0,0.0,
256,031217-B,支撐板;滑輪;;SPHC;Φ120x34x4.0t;;MS51;,EA,0.0,740.0,0.0,0.0,120.0,0.0,620.0,
257,031220-B,支撐板;滑輪;下;SPC;240.0x180.0x4.0t;;MS53;,EA,0.0,1080.0,0.0,0.0,80.0,0.0,1000.0,
258,031223-A,固定片;滑輪;上;SPC;288.2x83.7x6.0t;;MS51;,EA,0.0,720.0,0.0,0.0,120.0,0.0,600.0,
259,031226-C,固定片;鋼索;;SPC;70.0x60.0x33.6x6.0t;;MS52;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
260,031227-A,固定片;座墊;;SPC;400.0x208.0x6.0t;;MS53;,EA,0.0,270.0,0.0,0.0,20.0,0.0,250.0,
261,031231-A,固定片;握把;;SPC;180.0x56.8x4.0t;;MS21;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
262,031234-A,補強片;支撐管;上;SPC;76.6x75.5x8.0t;;MS51;,EA,0.0,340.0,0.0,0.0,40.0,0.0,300.0,
263,031235-A,補強片;;;SPC;95.0x64.4x8.0t;;MS52;,EA,0.0,340.0,0.0,0.0,40.0,0.0,300.0,
264,031237-A,支撐板;鋼索輪;右;SPC;182.3x120.0x4.0t;;MS51;,EA,0.0,60.0,0.0,0.0,60.0,0.0,0.0,
265,031290-B,固定片;座墊;;SPC;350.0x220.0x6.0t;;GM20;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
266,031328-A,固定片;腳墊;;SPHC;39.5x33.0x6.0t;;FW40;,EA,0.0,2243.0,0.0,0.0,1577.0,0.0,666.0,
267,031329-C,固定片;靠墊;;SPC;560.0x151.0x4.0t;;GM23;,EA,0.0,170.0,0.0,0.0,38.0,0.0,132.0,
268,031392-A,腳踏板;;;SPC;290x115x6.0t;;GM21;,EA,0.0,200.0,0.0,0.0,40.0,0.0,160.0,
269,031706-A,襯套;調整拉銷;;S45C;;GM01;Ø25.4x39.5;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
270,031707-A,套筒;調整拉銷;;20CrMo;;GM09;Ø25.4x60;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
271,031709-C,墊塊;導桿;;SS41;;MS51;Φ36x30;,EA,0.0,1840.0,0.0,0.0,160.0,0.0,1680.0,
272,031711-A,固定塊;;;SS41;;MS51;Ø20x16;,EA,0.0,1360.0,0.0,0.0,120.0,0.0,1240.0,
273,031714-B,轉軸;鋼索;;SS41;;MS51;φ50x59;,EA,0.0,600.0,0.0,0.0,100.0,0.0,500.0,
274,031716-B,軸心;滑輪;;SCM21;;MS53;φ20x127L;,EA,0.0,540.0,0.0,0.0,40.0,0.0,500.0,
275,031720-A,固定座;貼地管;SS41;φ24x99;MS51,EA,0.0,350.0,0.0,0.0,40.0,0.0,310.0,
276,031724-A,支撐套;;;SS41;;MS20;φ38x100;,EA,0.0,60.0,0.0,0.0,0.0,0.0,60.0,
277,031725-D,連接桿;;;20#;;MS20;φ31.8x1285.3;圓棒,EA,0.0,30.0,0.0,0.0,0.0,0.0,30.0,
278,031726-C,支撐桿;;;20#;;MS20;φ25.4x357;圓棒,EA,0.0,60.0,0.0,0.0,0.0,0.0,60.0,
279,031751-J,固定軸;拉銷;;35CrMo;鍍鉻;GM09;Ø16x99;市購品;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
280,032075-00,塑膠袋;;;;160x160;;;;,EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
281,041719-A,支撐管;;φ76.2x3tx2390L;左;;Q195;MS51,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
282,041721-B,支撐管;;φ76.2x3tx2390L;左;;Q195;MS53,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
283,041726-A,支撐管;;φ76.2x3tx2390L;右;;Q195;MS51,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
284,041728-B,支撐管;;φ76.2x3tx2390L;右;;Q195;MS53,EA,0.0,270.0,0.0,0.0,20.0,0.0,250.0,
285,041733-B,支撐管;;Φ60x3tx218.4L;前;;STK41;MS51;,EA,0.0,120.0,0.0,0.0,120.0,0.0,0.0,
286,041734-A,支撐管;;Φ60x3tx259L;後;;STK41;MS21;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
287,041736-B,支撐管;;φ60x3tx497.4L;上;;STK41;MS51;,EA,0.0,80.0,0.0,0.0,80.0,0.0,0.0,
288,041737-B,支撐管;選擇片;Φ50x100x3tx980L;;;SS400;MS51;,EA,0.0,782.0,0.0,0.0,80.0,0.0,702.0,
289,041738-B,支撐管;選擇片;Φ50x100x3tx980L;上;;SS400;MS51;,EA,0.0,920.0,0.0,0.0,80.0,0.0,840.0,
290,041739-B,支撐管;選擇片;φ50x100x3tx980L;下;;SS400;MS53;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
291,041741-A,管;滑輪;φ40x80x3tx2284.1L;上;;STK41;MS51;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
292,041742-A,管;滑輪;φ40x80x3tx1201.8L;上;;STK41;MS52,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
293,041743-A,貼地桿;;Φ50.8x3tx590L;後;;STK41;MS51;,EA,0.0,920.0,0.0,0.0,80.0,0.0,840.0,
294,041746-A,貼地桿;;φ76.2x3tx300L;;;STK41;MS53,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
295,041749-A,支撐管;滑輪;φ50.8x3tx415.4L;;;STK41;MS51;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
296,041751-A,支撐管;滑輪;φ50.8x3tx170L;下;;STK41;MS53;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
297,041752-A,支撐管;滾輪;φ50.8x3tx286.4L;;;STK41;MS51;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
298,041753-A,支撐管;座椅;φ76.2x3tx297.7L;;;STK41;MS51,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
299,041754-A,支撐管;座椅;φ76.2x3tx317.6L;;;STK41;MS53,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
300,041757-F,調整管;滑輪;□60x60x2.5tx154L;;;;MS21,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
301,041759-A,補強管;車架;Φ60x3tx445.4L;;;STK41;MS21;,EA,0.0,310.0,0.0,0.0,20.0,0.0,290.0,
302,041760-D,補強管;車架;φ60x3.0tx760L;;;Q195;MS51;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
303,041763-A,橫管;;φ50x100X3tx2770L;;;STK41;MS20,EA,0.0,30.0,0.0,0.0,0.0,0.0,30.0,
304,041765-A,套管;握把;Φ31.8x3tx370L;;;STK41;MS21;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
305,041921-B,支撐管;;Φ60x3.0tx69L;;;;GM01;,EA,0.0,60.0,0.0,0.0,60.0,0.0,0.0,
306,044504-00,下拉組;半成品;;;;MS51G2;;,EA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (bù sản phẩm lỗi): delta=+1
307,048065-A,氣泡袋;;長邊開口;;1000x650;;;;,EA,0.0,63.0,0.0,0.0,63.0,0.0,0.0,FIFO; chênh lệch=195.00
308,048970-BA,腳墊;;;PVC;純黑色;;GM151;,EA,0.0,2515.0,0.0,0.0,992.0,0.0,1523.0,
309,049043-AA,"管端塞;;;PVC;純黑色;口50.0x75.0;FW151;2.0t,3.0t",EA,0.0,3288.0,0.0,0.0,2192.0,0.0,1096.0,
310,049062-BA,端塞;;;ABS/PA757;黑色/Black C;;GM87　　　　　　　　　,EA,0.0,1260.0,0.0,0.0,585.0,0.0,675.0,
311,049128-AA,端塞;;;PVC;黑色/Black C;;GM153;市購品;,EA,0.0,850.0,0.0,0.0,416.0,0.0,434.0,
312,049256-AB,螺絲;圓柱;M10x1.5Px20L;;六角承窩;;鍍鉻;;G12.9;,EA,0.0,15310.0,0.0,0.0,8344.0,0.0,6966.0,
313,049286-A,螺帽;六角帶緣;M8x1.25P;SS41;鍍黑鋅;,EA,0.0,59036.0,0.0,0.0,38012.0,0.0,21024.0,
314,049750-00,管;長方型;STKR400;□50.0X75.0X3.0TX6000;;,EA,0.0,182.0,0.0,0.0,125.2,0.0,56.8,
315,049752-00,管;長方型;STKR400;□25.0X50.0X2.0TX6000;;,EA,0.0,1630.0,0.0,0.0,1176.6,0.0,453.4,
316,049758-00,管;橢圓型;STK400;Φ50.0xΦ100.0x3.0Tx6000;;,EA,0.0,3803.0,0.0,0.0,3722.787,0.0,80.213,chênh lệch=756.00
317,049886-A,固定片;腳墊;;SPHC;150x70x6.0t;;GM151;,EA,0.0,620.0,0.0,0.0,138.0,0.0,482.0,
318,050166-A,支撐片;;;SPHC;Φ50xΦ20x3.0T;;GM151;,EA,0.0,1160.0,0.0,0.0,380.0,0.0,780.0,
319,055320-A,管;橢圓型;STK400;Φ40.0XΦ80.0X3.0TX6000;;,EA,0.0,727.0,0.0,0.0,495.697,0.0,231.303,
320,056006-A,接地線;;;黃/綠;;14AWG 1015;1000;Φ5.0 O型端子+KST,EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
321,056123-AA,緩衝塊;;;橡膠(SBR);純黑色;;GM152;,EA,0.0,102.0,0.0,0.0,32.0,0.0,70.0,
322,056312-AA,緩衝墊;;;PU發泡;;110x50x18;FW13;,EA,0.0,4.0,0.0,0.0,0.0,0.0,4.0,
323,057048-00,螺絲組;半成品;;;;MS51;;,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
324,058999-A,管;正方型;STKR41;□50.0X50.0X2.0TX6000;;,EA,0.0,25.0,0.0,0.0,0.0,0.0,25.0,chênh lệch=38.00; tồn điều chỉnh (Đã nhập kho nhưng chưa khai báo): delta=-38
325,059806-B,PE袋;;;1800x930x1550xT0.05mm;;,EA,0.0,20.0,0.0,0.0,1.0,0.0,19.0,
326,060034-A,棧板;GM151,EA,0.0,33.0,0.0,0.0,32.0,0.0,1.0,chênh lệch=2.00
327,061531-AA,腳墊;;;PVC;黑色/Black C;;FW151;,EA,0.0,5162.0,0.0,0.0,1572.0,0.0,3590.0,
328,062132-A,固定管;;□50x75x3.0tx1080L;;;Q195;FW158,EA,0.0,232.0,0.0,0.0,232.0,0.0,0.0,
329,062626-AA,端塞;;;PVC;純黑色;;FW158;,EA,0.0,856.0,0.0,0.0,176.0,0.0,680.0,
330,063874-00,管;長方型;STKR41;□40.0X60.0X3.0TX6000;;,EA,0.0,50.0,0.0,0.0,8.546999999999997,0.0,41.453,
331,065248-A,電視轉接頭;F FEMALE;F-A028-NBX7-C w/ Nut;CB61,EA,0.0,12799.0,0.0,0.0,7153.0,0.0,5646.0,
332,066090-A,魔線;250公尺/捲,EA,0.0,4.0,0.0,0.0,0.0,0.0,4.0,
333,066108-A,管;圓型;STK400;Φ31.8x3.0Tx6000;;,EA,0.0,200.0,0.0,0.0,53.35400000000001,0.0,146.646,
334,066109-A,管;圓型;STK41;Φ25.4X3.0TX6000,EA,0.0,150.0,0.0,0.0,62.135000000000005,0.0,87.865,
335,066111-A,管;圓型;STK41;Φ50.8X3.0TX6000;,EA,0.0,200.0,0.0,0.0,9.192000000000007,0.0,190.808,
336,066113-A,管;圓型;STK41;Φ76.2x3.0Tx6000;;,EA,0.0,45.0,0.0,0.0,19.775,0.0,25.225,
337,066128-00,管;橢圓型;STK400;Φ30.0X70.0X2.0TX6000;;,EA,0.0,200.0,0.0,0.0,0.3079999999999927,0.0,199.692,
338,066131-00,管;橢圓型;STK400;Φ50.0XΦ100.0X2.0TX6000;;,EA,0.0,64.0,0.0,0.0,0.0,0.0,64.0,chênh lệch=59.00; tồn điều chỉnh (Đã khai báo hải quan nhưng chưa nhập sổ): delta=+59
339,066133-A,管;正方型;STKR400;□30.0x30.0x1.5Tx6000;;,EA,0.0,470.0,0.0,0.0,349.4,0.0,120.6,
340,066137-A,管;正方型;STKR41;□45.0X45.0X2.5TX6000;;,EA,0.0,3031.0,0.0,0.0,2794.8,0.0,236.2,chênh lệch=392.00
341,066138-A,管;長方型;STKR400;□20.0X40.0X2.0TX6000;;,EA,0.0,100.0,0.0,0.0,3.584000000000003,0.0,96.416,
342,066141-A,管;長方型;STKR400;□30.0X60.0X2.0TX6000;;,EA,0.0,52.0,0.0,0.0,29.08,0.0,22.92,
343,066145-A,管;長方型;STKR400;□40.0X80.0X3.0TX6000;;,EA,0.0,37.0,0.0,0.0,31.6,0.0,5.4,chênh lệch=6.00
344,066146-A,管;長方型;STKR41;□40.0X80.0X2.5TX6000;;,EA,0.0,200.0,0.0,0.0,137.12,0.0,62.88,chênh lệch=98.00
345,066148-A,管;長方型;STKR41;□50.0X100.0X3.0TX6000;;,EA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
346,066277-A,螺絲;傘頭;Φ5x15L;自攻牙;十字;-;鍍黑鋅;尖尾;-;,EA,0.0,3312.0,0.0,0.0,1292.0,0.0,2020.0,
347,069801,螺絲;平頭;M8X1.25PX8L;;六角承窩;;鍍鉻;;,EA,0.0,7200.0,0.0,0.0,3700.0,0.0,3500.0,
348,070571,墊圈;平;Φ5.2XΦ10.0X1.5T;;鍍鉻;,EA,0.0,84.0,0.0,0.0,84.0,0.0,0.0,
349,071337,端塞;拉帽;;PP;P425C;;MS151;,EA,0.0,9760.0,0.0,0.0,1920.0,0.0,7840.0,
350,071988,管;圓型;STK400;Φ31.8X2.0TX6000;;,EA,0.0,60.0,0.0,0.0,0.0,0.0,60.0,
351,073167,管;橢圓型;STK400;Φ30.0XΦ60.0X2.0TX6000;;,EA,0.0,200.0,0.0,0.0,7.699999999999989,0.0,192.3,
352,073168,管;圓型;STK400;Φ38.1X3.0TX6000;;,EA,0.0,240.0,0.0,0.0,60.156000000000006,0.0,179.844,
353,073572,滑動輪;;;;純黑色;Φ90;MS21;日本保理;M90-44,EA,0.0,2350.0,0.0,0.0,260.0,0.0,2090.0,
354,073573,滑動輪;;;;純黑色;Φ115;MS51;日本保理;M90-44,EA,0.0,4060.0,0.0,0.0,1060.0,0.0,3000.0,
355,074814,管;正方型;STKR400;□30.0X30.0X2.0TX6000;;,EA,0.0,3262.0,0.0,0.0,2829.6,0.0,432.4,chênh lệch=392.00
356,075168,管;橢圓型;STK41;Φ40.0XΦ120.0X3.0TX6000;;,EA,0.0,127.0,0.0,0.0,127.0,0.0,0.0,chênh lệch=90.00
357,075280,螺帽;焊接;M8x1.25P;SS41;;請改用028536-A,EA,0.0,800.0,0.0,0.0,160.0,0.0,640.0,
358,075713,管;圓型;STK41;Φ89.0x3.0Tx6000;;,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
359,075722,管;圓型;STK41;Φ60.0x3.0Tx6000;;,EA,0.0,518.0,0.0,0.0,201.478,0.0,316.522,
360,075723,管;橢圓型;STK41;Φ30.0X70.0X3.0TX6000;;,EA,0.0,200.0,0.0,0.0,12.424000000000007,0.0,187.576,
361,079132,管;握把;φ25.4x3.0tx461L;;;Q195;GM14,EA,0.0,170.0,0.0,0.0,55.0,0.0,115.0,
362,079937,警告貼標;零件盒;;;;;;TM298B;,EA,0.0,23774.0,0.0,0.0,13922.0,0.0,9852.0,
363,081649,墊圈;彈簧;SW8 8.2x13.5x2.0T;;鍍鉻;,EA,0.0,3760.0,0.0,0.0,1301.0,0.0,2459.0,
364,084241,螺絲;止付;M6x1.0Px5L;;;;鍍黑鋅;尖尾/耐落;;,EA,0.0,18716.0,0.0,0.0,9126.0,0.0,9590.0,
365,084555,握把;電鍍;半成品;GM01,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
366,085774,螺帽;六角;M10x1.5P;SS41;鍍鉻;,EA,0.0,1302.0,0.0,0.0,117.0,0.0,1185.0,
367,086035,端塞;握把;GM204;,EA,0.0,478.0,0.0,0.0,115.0,0.0,363.0,
368,086331,墊圈;浪型;Φ17.2xΦ22.5x0.3T;;鍍黑鋅;,EA,0.0,30006.0,0.0,0.0,11866.0,0.0,18140.0,
369,086541,泡棉;;黑色;Φ30.4x5.0tx380L;握把;PL02,EA,0.0,1624.0,0.0,0.0,524.0,0.0,1100.0,
370,086682,止擋墊;;;NBR橡膠;黑色;;PL01;,EA,0.0,1642.0,0.0,0.0,524.0,0.0,1118.0,
371,087601,貼標;紙箱;115x115;;;;;GM01-SNAP,EA,0.0,340.0,0.0,0.0,40.0,0.0,300.0,
372,087955,螺絲;傘頭;M6x1.0Px10L;;六角承窩;;鍍鉻;耐落;;,EA,0.0,3000.0,0.0,0.0,334.0,0.0,2666.0,
373,089983,握把;MS21KM-G3;,EA,0.0,1760.0,0.0,0.0,202.0,0.0,1558.0,
374,090074,螺絲組;半成品;MS52KM-G3,EA,0.0,170.0,0.0,0.0,20.0,0.0,150.0,
375,090327,固定片;肘墊;;SPHC;;;;GM30;,EA,0.0,658.0,0.0,0.0,190.0,0.0,468.0,
376,090440,止擋塊;凸輪;上;橡膠(SBR);黑色/Black C;;GM30;,EA,0.0,3865.0,0.0,0.0,1685.0,0.0,2180.0,
377,091689,泡棉;;;;;φ24x5.0tx145L;GM26;南京錦天(101-55),EA,0.0,60.0,0.0,0.0,0.0,0.0,60.0,
