stt,ma_sp_xk,ten_sp_xk,dvt_sp,ma_nvl,ten_nvl,dvt_nvl,dinh_muc_thuc_te,ghi_chu,flag_review
41052,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000498508,五金零件組;半成品;;;;;PL220K-KM;,EA,1.0,E15,
41053,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000506689,套筒;主軸;;;;PL08K;φ60x142.5;,EA,1.63688,E15,
41054,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000506758,固定環;轉臂軸;;20#;鍍鉻;PL210K;φ26xφ20x28;,EA,2.0,E15,
41055,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000507525,固定塊;轉軸;內;20#;150x86x17.0T;;PL06K-KM;,EA,2.0,E15,
41056,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000507527,固定塊;轉軸;內;20#;92x74x17.0T;;PL06K-KM;,EA,2.0,E15,
41057,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000507697,掛棒桿;;;20CrMo;;PL06K-KM;Φ30X370L;,EA,2.0,E15,
41058,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000508499,GB貼標;;PL220K;;PET;;;,EA,1.0,,NVL không có dữ liệu trên HQ
41059,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000509050,外紙箱;含印刷;;1770x1150x400;PL220K;,EA,0.166667,E15,
41060,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000510480,支撐管;;Φ50.0x120.0x3.0Tx1200;下;;Q195;,EA,1.0,E15,
41061,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000510481,貼地桿;;φ50.0x120.0x3.0Tx673L;下;;Q195;,EA,1.0,E15,
41062,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000514486,警告貼標;;;;PC;;;Little;PL06K-KM,EA,0.333333,,NVL không có dữ liệu trên HQ
41063,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516101,警告貼標組;;;;;多國語言;PL08K;,EA,0.953552,E15,
41064,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516109,警告貼標;;;;;Little;日文;PL08K,EA,1.666667,,NVL không có dữ liệu trên HQ
41065,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516722,包裝附件組;;;;;PL220K-KM,EA,0.166667,E15,
41066,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516723,三合板;;;;;PL220K-KM,EA,0.155642,E15,
41067,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516771,珍珠棉;;;;300x300x5T;PL08K-KM,EA,5.194336,E15,
41068,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000518543,塑膠袋組;;;;;PL220K-KM,EA,0.166667,E15,
41069,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000524796,塑膠袋組;;;550x350;PL03K-KM;,EA,0.170375,E15,
41070,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000524797,塑膠袋組;;;1100x500;PL03K-KM;,EA,0.171173,E15,
41071,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000528493,PE袋;;;2300x1700x2000;PL212K;透明;0.03T,EA,0.833333,,NVL không có dữ liệu trên HQ
41072,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000530252,連接管;舉重桿;外;POM(塑膠鋼);黑色/Black C;;PL218;,EA,2.0,,
41073,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000530253,連接套內管;舉重桿;;POM(塑膠鋼);黑色/Black C;;PL218;,EA,2.0,,
41074,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,101265,軸承;滾珠;6004ZZ;Φ20xΦ42x12T;TPI;C3,EA,0.748768,,
41075,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,K40000011,纏繞膜;;4卷/箱;(16公斤毛重);;,EA,0.411,E15,
41076,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,K60000201,焊絲(1.0) 1.0號,KG,0.000417,,
41077,MPL0101-39JP,MF;MG-PL13-03;PL220K;KM;NA;M,EA,K60000900,焊絲;;1.0;;,EA,0.000763,,
41078,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,0000096074,粉體塗料;黑砂銀 25KG/箱;,KG,0.620475,,
41079,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,001791-AA,固定塊;舉重桿連接套;;POM(塑膠鋼);純黑色;;FW62;,EA,2.0,,
41080,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,004703-AF,螺絲;平頭;M8X1.25PX20L;;六角承窩;;鍍鉻;耐落;;,EA,6.170286,E15,
41081,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,004855-AC,螺絲;止付;M6x1.0Px4L;;;;電著黑;尖尾/耐落;;,EA,8.0,,
41082,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,004978-00,拉帽;六角;NHS-1015-4.0(M10X1.5P);;鍍彩鋅,EA,4.0,,
41083,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,005018-00,"墊圈;彈簧;Φ12.2xΦ21.5x3.0T;;鍍鉻;;RoHS,REACH",EA,1.404256,E15,
41084,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,005130-00,墊圈;平;Φ8.4xΦ15.5x1.6T;;鍍鉻;,EA,4.093864,,
41085,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,005132-00,墊圈;平;Φ13.0xΦ26.0x2.5T;;鍍鉻;,EA,2.0,E15,
41086,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,008522-C,墊圈;轉軸;Φ26.5;SS41;鍍鉻;,EA,2.0,,
41087,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,009355-B,止擋環;泡棉;;AL6061;噴砂;GM02;Ø41.6x10;,EA,2.0,,
41088,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,009372-E,護蓋-加工;握把;;;φ41.6x30;GM02;,EA,2.0,,
41089,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,020085-00,螺絲;圓柱;M8x1.25Px20.0L;;六角承窩;;鍍鉻;耐落;;,EA,4.0,E15,
41090,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,049758-00,管;橢圓型;STK400;Φ50.0xΦ100.0x3.0Tx6000;;,EA,0.712738,E15,
41091,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,055320-A,管;橢圓型;STK400;Φ40.0XΦ80.0X3.0TX6000;;,EA,0.583934,E15,
41092,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,061531-AA,腳墊;;;PVC;黑色/Black C;;FW151;,EA,6.0,,
41093,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,075722,管;圓型;STK41;Φ60.0x3.0Tx6000;;,EA,0.238674,E15,
41094,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,086541,泡棉;;黑色;Φ30.4x5.0tx380L;握把;PL02,EA,2.0,,
41095,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,086682,止擋墊;;;NBR橡膠;黑色;;PL01;,EA,2.0,,
41096,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,093469,掛棒-加工;;;鍍鉻;;PL01;,EA,2.0,,
41097,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,093473,緩衝墊;;;PU包覆;純黑色;φ80x38L;PL01;,EA,2.0,,
41098,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000090024,螺絲;止付;M10x1.5Px30L;;;橡膠;;特製;;,EA,2.0,,
41099,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000102869,螺絲;圓柱;M12x1.75Px25L;;六角承窩;;鍍鉻;耐落;G12.9;,EA,2.0,E15,
41100,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000109127,警告貼標;;;;PVC;;;MS21KM-G3;,EA,2.008076,,
41101,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000304992,"背墊;;PU,Vesicant;黑色;南亞;FW201-KM",EA,1.031897,,
41102,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000304993,護蓋;背板;;ABS;深灰 Pantone 446C;;FW201;,EA,1.026882,,
41103,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000304996,"頭墊;;PU,發泡;黑色;南亞;FW201-KM",EA,1.026958,,
41104,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000305004,塑膠蓋;背板;;ABS/PA746;深灰 Pantone 446C;;FW201,EA,1.025295,E15,
41105,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000328441,貼標;重量;45lbs;;;;;FW13B-KM,EA,2.0,E15,
41106,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000331674,棧板;;;1800x1140x125;;EP580-KM;,EA,0.25,E15,
41107,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000347794,擺臂管;擺臂;φ60x3.0tx1335L;左;;;PL02B-KM,EA,0.016575,E15,
41108,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000347854,握把;擺臂;φ31.8X718L;;;;PL02B-KM,EA,2.0,,
41109,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000347858,擺臂管;擺臂;φ60x3.0tx1135L;右;;Q195;PL02B-KM,EA,0.01105,E15,
41110,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000348612,端蓋;;;;黑色/Black C;Φ60;PL02B;PP+TPE,EA,2.0,,
41111,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000352536,貼標;重量;10lbs（4.5KG）;;;;;起始重量PL02B-KM,EA,2.0,,NVL không có dữ liệu trên HQ
41112,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000363764,警告貼標;車架;;;PC;;葡萄牙文;G3FW13,EA,1.0,,NVL không có dữ liệu trên HQ
41113,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000379486,孔塞;;;PA6+15%玻纖;黑色/Black C;8;PL215;市購品;,EA,5.0,,
41114,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000382110,墊片;調整;;PP;;;GM102;,EA,8.0,,
41115,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000382335,包裝附件組;;;;B包;FW209;,EA,1.027351,E15,
41116,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000439697,導線束帶;;;W=4.8mm 400L;;白色;市購品,EA,32.255744,,
41117,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000443689,說明書;;;;網址;喬山標準-Matrix專用,EA,1.00601,,
41118,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000445331,鐵板;;SPHC;5.0T;;,EA,2.708,E15,
41119,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000445332,鐵板;;SPHC;6.0T;;,EA,4.34136,E15,
41120,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000445333,鐵板;;SPHC;8.0T;;,EA,1.036,E15,
41121,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000459047,護墊;頭墊用;PU;黑色;南亞;FW201,EA,1.028846,,
41122,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000463037,管端塞;;;EPDM;深灰 Pantone 446C;φ50.5x100;PL0,EA,1.023054,,
41123,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000473445,使用說明貼標;;;;;上;;PL220,EA,1.0,,NVL không có dữ liệu trên HQ
41124,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000473482,使用說明貼標;;;;;下;葡萄牙文;PL220,EA,1.0,E15,
41125,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000473528,使用說明貼標;;多國語言;;;下;;PL220,EA,1.0,,NVL không có dữ liệu trên HQ
41126,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000479234,固定片;腳墊;;SPHC;150x70x6.0t;;FW513;,EA,1.659526,E15,
41127,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000480135,固定片;背墊;;SPHC;176x50x6.0T;;FW505;,EA,0.593271,E15,
41128,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000482263,外紙箱;;;;B包;FW505,EA,1.0,E15,
41129,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000486466,塑膠布;;;4860x1810x0.04t;;,EA,2.0,E15,
41130,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000495386,端塞;橢圓管;;EPDM;深灰色;Φ50.0x120.0x3.0t;PL212;,EA,4.034532,,
41131,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000496678,連接片;車架基管;左;SPHC;200x98.7x53.4x4.0T;;PL22,EA,1.0,E15,
41132,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000497238,軸心套(鑽孔);;;20CrMo;;PL04K-KM;镀锌;焊接用,EA,6.0,,
41133,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000498229,心軸-加工;擺臂;;鍍白鋅;φ20x200;PL08K-KM;,EA,2.0,,
41134,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000498469,連接片;車架;;SPHC;193.11x182.0x6.0T;;PL220K;,EA,0.922651,E15,
41135,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000498470,固定管;車架;φ76.2x3.0tx584L;;;Q195;PL220K,EA,0.737569,E15,
41136,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000498476,軸心套(鑽孔);;;20CrMo;;PL220K;Φ26x57;,EA,4.0,E15,
41137,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000498490,連接片;FRAME;;SPHC;100.0x163.0x4.0T;;PL220K,EA,4.0,E15,
41138,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000498508,五金零件組;半成品;;;;;PL220K-KM;,EA,1.0,E15,
41139,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000506689,套筒;主軸;;;;PL08K;φ60x142.5;,EA,1.63688,E15,
41140,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000506758,固定環;轉臂軸;;20#;鍍鉻;PL210K;φ26xφ20x28;,EA,2.0,E15,
41141,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000507525,固定塊;轉軸;內;20#;150x86x17.0T;;PL06K-KM;,EA,2.0,E15,
41142,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000507527,固定塊;轉軸;內;20#;92x74x17.0T;;PL06K-KM;,EA,2.0,E15,
41143,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000507697,掛棒桿;;;20CrMo;;PL06K-KM;Φ30X370L;,EA,2.0,E15,
41144,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000508499,GB貼標;;PL220K;;PET;;;,EA,1.0,,NVL không có dữ liệu trên HQ
41145,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000509050,外紙箱;含印刷;;1770x1150x400;PL220K;,EA,1.0,E15,
41146,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000510480,支撐管;;Φ50.0x120.0x3.0Tx1200;下;;Q195;,EA,1.0,E15,
41147,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000510481,貼地桿;;φ50.0x120.0x3.0Tx673L;下;;Q195;,EA,1.0,E15,
41148,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516101,警告貼標組;;;;;多國語言;PL08K;,EA,0.953552,E15,
41149,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516104,警告貼標;;;;;Little;葡萄牙文;PL08K,EA,2.0,,NVL không có dữ liệu trên HQ
41150,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516722,包裝附件組;;;;;PL220K-KM,EA,1.0,E15,
41151,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516723,三合板;;;;;PL220K-KM,EA,0.933852,E15,
41152,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000516771,珍珠棉;;;;300x300x5T;PL08K-KM,EA,31.166016,E15,
41153,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000518543,塑膠袋組;;;;;PL220K-KM,EA,1.0,E15,
41154,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000524796,塑膠袋組;;;550x350;PL03K-KM;,EA,1.022249,E15,
41155,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000524797,塑膠袋組;;;1100x500;PL03K-KM;,EA,1.02704,E15,
41156,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000530252,連接管;舉重桿;外;POM(塑膠鋼);黑色/Black C;;PL218;,EA,2.0,,
41157,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000530253,連接套內管;舉重桿;;POM(塑膠鋼);黑色/Black C;;PL218;,EA,2.0,,
41158,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,101265,軸承;滾珠;6004ZZ;Φ20xΦ42x12T;TPI;C3,EA,4.0,,
41159,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,K60000201,焊絲(1.0) 1.0號,KG,0.000417,,
41160,MPL0101-39PT,MF;MG-PL13-03;PL220K;KM;NA;M,EA,K60000900,焊絲;;1.0;;,EA,0.000763,,
41161,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,0000096074,粉體塗料;黑砂銀 25KG/箱;,KG,0.620475,,
41162,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,001791-AA,固定塊;舉重桿連接套;;POM(塑膠鋼);純黑色;;FW62;,EA,2.0,,
41163,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,004703-AF,螺絲;平頭;M8X1.25PX20L;;六角承窩;;鍍鉻;耐落;;,EA,6.170286,E15,
41164,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,004855-AC,螺絲;止付;M6x1.0Px4L;;;;電著黑;尖尾/耐落;;,EA,8.0,,
41165,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,004978-00,拉帽;六角;NHS-1015-4.0(M10X1.5P);;鍍彩鋅,EA,4.0,,
41166,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,005018-00,"墊圈;彈簧;Φ12.2xΦ21.5x3.0T;;鍍鉻;;RoHS,REACH",EA,1.404256,E15,
41167,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,005130-00,墊圈;平;Φ8.4xΦ15.5x1.6T;;鍍鉻;,EA,4.093864,,
41168,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,005132-00,墊圈;平;Φ13.0xΦ26.0x2.5T;;鍍鉻;,EA,2.0,E15,
41169,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,008522-C,墊圈;轉軸;Φ26.5;SS41;鍍鉻;,EA,2.0,,
41170,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,009355-B,止擋環;泡棉;;AL6061;噴砂;GM02;Ø41.6x10;,EA,2.0,,
41171,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,009372-E,護蓋-加工;握把;;;φ41.6x30;GM02;,EA,2.0,,
41172,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,020085-00,螺絲;圓柱;M8x1.25Px20.0L;;六角承窩;;鍍鉻;耐落;;,EA,4.0,E15,
41173,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,049758-00,管;橢圓型;STK400;Φ50.0xΦ100.0x3.0Tx6000;;,EA,0.712738,E15,
41174,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,055320-A,管;橢圓型;STK400;Φ40.0XΦ80.0X3.0TX6000;;,EA,0.583934,E15,
41175,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,061531-AA,腳墊;;;PVC;黑色/Black C;;FW151;,EA,6.0,,
41176,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,075722,管;圓型;STK41;Φ60.0x3.0Tx6000;;,EA,0.238674,E15,
41177,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,086541,泡棉;;黑色;Φ30.4x5.0tx380L;握把;PL02,EA,2.0,,
41178,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,086682,止擋墊;;;NBR橡膠;黑色;;PL01;,EA,2.0,,
41179,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,093469,掛棒-加工;;;鍍鉻;;PL01;,EA,2.0,,
41180,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,093473,緩衝墊;;;PU包覆;純黑色;φ80x38L;PL01;,EA,2.0,,
41181,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000090024,螺絲;止付;M10x1.5Px30L;;;橡膠;;特製;;,EA,2.0,,
41182,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000102869,螺絲;圓柱;M12x1.75Px25L;;六角承窩;;鍍鉻;耐落;G12.9;,EA,2.0,E15,
41183,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000109127,警告貼標;;;;PVC;;;MS21KM-G3;,EA,2.008076,,
41184,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000304993,護蓋;背板;;ABS;深灰 Pantone 446C;;FW201;,EA,1.026882,,
41185,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000305004,塑膠蓋;背板;;ABS/PA746;深灰 Pantone 446C;;FW201,EA,1.025295,E15,
41186,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000319257,"背墊;;PU,發泡;美國紅;南亞;FW201-KM",EA,1.0,,
41187,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000319259,"頭墊;;PU,發泡;美國紅;南亞;FW201-KM",EA,1.061539,,
41188,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000328441,貼標;重量;45lbs;;;;;FW13B-KM,EA,2.0,E15,
41189,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000331674,棧板;;;1800x1140x125;;EP580-KM;,EA,0.4,E15,
41190,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000347794,擺臂管;擺臂;φ60x3.0tx1335L;左;;;PL02B-KM,EA,0.016575,E15,
41191,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000347854,握把;擺臂;φ31.8X718L;;;;PL02B-KM,EA,2.0,,
41192,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000347858,擺臂管;擺臂;φ60x3.0tx1135L;右;;Q195;PL02B-KM,EA,0.01105,E15,
41193,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000348612,端蓋;;;;黑色/Black C;Φ60;PL02B;PP+TPE,EA,2.0,,
41194,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000352536,貼標;重量;10lbs（4.5KG）;;;;;起始重量PL02B-KM,EA,2.0,,NVL không có dữ liệu trên HQ
41195,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000363753,警告貼標;車架;;;PC;;英文;G3FW13;,EA,1.0,,NVL không có dữ liệu trên HQ
41196,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000379486,孔塞;;;PA6+15%玻纖;黑色/Black C;8;PL215;市購品;,EA,5.0,,
41197,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000382110,墊片;調整;;PP;;;GM102;,EA,8.0,,
41198,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000382335,包裝附件組;;;;B包;FW209;,EA,1.027351,E15,
41199,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000439697,導線束帶;;;W=4.8mm 400L;;白色;市購品,EA,32.255744,,
41200,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000443689,說明書;;;;網址;喬山標準-Matrix專用,EA,1.810818,,
41201,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000445331,鐵板;;SPHC;5.0T;;,EA,2.708,E15,
41202,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000445332,鐵板;;SPHC;6.0T;;,EA,4.34136,E15,
41203,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000445333,鐵板;;SPHC;8.0T;;,EA,1.036,E15,
41204,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000459134,護墊;;PU;美國紅;南亞;FW201-KM,EA,1.070176,,
41205,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000463037,管端塞;;;EPDM;深灰 Pantone 446C;φ50.5x100;PL0,EA,1.023054,,
41206,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000473445,使用說明貼標;;;;;上;;PL220,EA,1.0,,NVL không có dữ liệu trên HQ
41207,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000473480,使用說明貼標;;;;;下;英文;PL220,EA,1.0,,NVL không có dữ liệu trên HQ
41208,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000473528,使用說明貼標;;多國語言;;;下;;PL220,EA,1.0,,NVL không có dữ liệu trên HQ
41209,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000479234,固定片;腳墊;;SPHC;150x70x6.0t;;FW513;,EA,1.659526,E15,
41210,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000480135,固定片;背墊;;SPHC;176x50x6.0T;;FW505;,EA,0.593271,E15,
41211,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000482263,外紙箱;;;;B包;FW505,EA,1.0,E15,
41212,MPL0101-57,MF;MG-PL13-03;PL220K;KM;NA;M,EA,1000485674,打包帶;;;12063-33-3000M;PP;9.5kg/卷,KG,0.440945,E15,
